OBJECTID,SID,BASIN,SUBBASIN,NAME,NATURE,year,month,day,Hurricane_Date,LAT,LON,USA_WIND,USA_PRES,geometry
690772,2022266N12294,NA,CS,Ian,TS,2022,9,24,1664078400000,14.7,-72.3,35,1005,"LINESTRING (-72.3000488283434 14.6999998095738, -72.9000244141465 14.6999998095738)"
690773,2022266N12294,NA,CS,Ian,TS,2022,9,24,1664078400000,14.7,-72.9,35,1005,"LINESTRING (-72.9000244141465 14.6999998095738, -73.5999755857225 14.6000003816703)"
690774,2022266N12294,NA,CS,Ian,TS,2022,9,24,1664078400000,14.6,-73.6,38,1004,"LINESTRING (-73.5999755857225 14.6000003816703, -74.4000244142371 14.499999999936)"
690775,2022266N12294,NA,CS,Ian,TS,2022,9,24,1664078400000,14.5,-74.4,40,1003,"LINESTRING (-74.4000244142371 14.499999999936, -75.0999755858132 14.3999996189063)"
690776,2022266N12294,NA,CS,Ian,TS,2022,9,24,1664078400000,14.4,-75.1,40,1003,"LINESTRING (-75.0999755858132 14.3999996189063, -75.8000488285549 14.3999996189063)"
690777,2022266N12294,NA,CS,Ian,TS,2022,9,24,1664078400000,14.4,-75.8,40,1003,"LINESTRING (-75.8000488285549 14.3999996189063, -76.5000000001309 14.499999999936)"
690778,2022266N12294,NA,CS,Ian,TS,2022,9,24,1664078400000,14.5,-76.5,40,1003,"LINESTRING (-76.5000000001309 14.499999999936, -77.1999511717069 14.6000003816703)"
690779,2022266N12294,NA,CS,Ian,TS,2022,9,25,1664164800000,14.6,-77.2,40,1003,"LINESTRING (-77.1999511717069 14.6000003816703, -77.8000488277774 14.6000003816703)"
690780,2022266N12294,NA,CS,Ian,TS,2022,9,25,1664164800000,14.6,-77.8,40,1003,"LINESTRING (-77.8000488277774 14.6000003816703, -78.3000488278076 14.6000003816703)"
690781,2022266N12294,NA,CS,Ian,TS,2022,9,25,1664164800000,14.6,-78.3,40,1003,"LINESTRING (-78.3000488278076 14.6000003816703, -78.900024414509 14.6999998095738)"
690782,2022266N12294,NA,CS,Ian,TS,2022,9,25,1664164800000,14.7,-78.9,40,1003,"LINESTRING (-78.900024414509 14.6999998095738, -79.4000244136409 14.9999999999315)"
690783,2022266N12294,NA,CS,Ian,TS,2022,9,25,1664164800000,15.0,-79.4,40,1003,"LINESTRING (-79.4000244136409 14.9999999999315, -79.8000488278982 15.3999996183638)"
690784,2022266N12294,NA,CS,Ian,TS,2022,9,25,1664164800000,15.4,-79.8,40,1003,"LINESTRING (-79.8000488278982 15.3999996183638, -80.0999755861153 15.8000001911128)"
690785,2022266N12294,NA,CS,Ian,TS,2022,9,25,1664164800000,15.8,-80.1,40,1003,"LINESTRING (-80.0999755861153 15.8000001911128, -80.5000000003726 16.299999237158)"
690786,2022266N12294,NA,CS,Ian,TS,2022,9,25,1664164800000,16.3,-80.5,45,997,"LINESTRING (-80.5000000003726 16.299999237158, -80.9000244137316 16.7999992371221)"
690787,2022266N12294,NA,CS,Ian,TS,2022,9,26,1664251200000,16.8,-80.9,50,991,"LINESTRING (-80.9000244137316 16.7999992371221, -81.3000488279889 17.2000007629882)"
690788,2022266N12294,NA,CS,Ian,TS,2022,9,26,1664251200000,17.2,-81.3,58,988,"LINESTRING (-81.3000488279889 17.2000007629882, -81.6999511719789 17.7000007626176)"
690789,2022266N12294,NA,CS,Ian,TS,2022,9,26,1664251200000,17.7,-81.7,65,985,"LINESTRING (-81.6999511719789 17.7000007626176, -82.0999755862361 18.2000007628896)"
690790,2022266N12294,NA,CS,Ian,TS,2022,9,26,1664251200000,18.2,-82.1,68,983,"LINESTRING (-82.0999755862361 18.2000007628896, -82.4000244138222 18.7000007633111)"
690791,2022266N12294,NA,CS,Ian,TS,2022,9,26,1664251200000,18.7,-82.4,70,981,"LINESTRING (-82.4000244138222 18.7000007633111, -82.6999511720393 19.2000007631631)"
690792,2022266N12294,NA,CS,Ian,TS,2022,9,26,1664251200000,19.2,-82.7,75,979,"LINESTRING (-82.6999511720393 19.2000007631631, -82.9999999996253 19.7000007626546)"
690793,2022266N12294,NA,CS,Ian,TS,2022,9,26,1664251200000,19.7,-83.0,80,976,"LINESTRING (-82.9999999996253 19.7000007626546, -83.1999511720695 20.2000007633495)"
690794,2022266N12294,NA,CS,Ian,TS,2022,9,26,1664251200000,20.2,-83.2,83,971,"LINESTRING (-83.1999511720695 20.2000007633495, -83.3000488281097 20.7999992373411)"
690795,2022266N12294,NA,CS,Ian,TS,2022,9,27,1664337600000,20.8,-83.3,85,965,"LINESTRING (-83.3000488281097 20.7999992373411, -83.4999999996556 21.2999992373339)"
690796,2022266N12294,NA,CS,Ian,TS,2022,9,27,1664337600000,21.3,-83.5,93,961,"LINESTRING (-83.4999999996556 21.2999992373339, -83.5999755863268 21.7999992373337)"
690797,2022266N12294,NA,CS,Ian,TS,2022,9,27,1664337600000,21.8,-83.6,100,956,"LINESTRING (-83.5999755863268 21.7999992373337, -83.6999511720997 22.2000007631004)"
690798,2022266N12294,NA,CS,Ian,TS,2022,9,27,1664337600000,22.2,-83.7,110,947,"LINESTRING (-83.6999511720997 22.2000007631004, -83.6999511720997 22.2999992369082)"
690799,2022266N12294,NA,NA,Ian,TS,2022,9,27,1664337600000,22.3,-83.7,109,949,"LINESTRING (-83.6999511720997 22.2999992369082, -83.5999755863268 22.6000003810848)"
690800,2022266N12294,NA,NA,Ian,TS,2022,9,27,1664337600000,22.6,-83.6,100,963,"LINESTRING (-83.5999755863268 22.6000003810848, -83.4999999996556 23.0000000001123)"
690801,2022266N12294,NA,GM,Ian,TS,2022,9,27,1664337600000,23.0,-83.5,103,957,"LINESTRING (-83.4999999996556 23.0000000001123, -83.3000488281097 23.4999999998205)"
690802,2022266N12294,NA,GM,Ian,TS,2022,9,27,1664337600000,23.5,-83.3,105,951,"LINESTRING (-83.3000488281097 23.4999999998205, -83.1999511720695 24.0000000002874)"
690803,2022266N12294,NA,GM,Ian,TS,2022,9,27,1664337600000,24.0,-83.2,105,949,"LINESTRING (-83.1999511720695 24.0000000002874, -82.9999999996253 24.3999996188458)"
690804,2022266N12294,NA,GM,Ian,TS,2022,9,28,1664424000000,24.4,-83.0,105,947,"LINESTRING (-82.9999999996253 24.3999996188458, -82.9000244138524 24.6000003812577)"
690805,2022266N12294,NA,GM,Ian,TS,2022,9,28,1664424000000,24.6,-82.9,110,952,"LINESTRING (-82.9000244138524 24.6000003812577, -82.9000244138524 24.7000007625508)"
690806,2022266N12294,NA,GM,Ian,TS,2022,9,28,1664424000000,24.7,-82.9,112,950,"LINESTRING (-82.9000244138524 24.7000007625508, -82.9000244138524 25.2000007627205)"
690807,2022266N12294,NA,GM,Ian,TS,2022,9,28,1664424000000,25.2,-82.9,120,945,"LINESTRING (-82.9000244138524 25.2000007627205, -82.8000488280795 25.6000003813179)"
690808,2022266N12294,NA,GM,Ian,TS,2022,9,28,1664424000000,25.6,-82.8,130,941,"LINESTRING (-82.8000488280795 25.6000003813179, -82.6999511720393 26.0000000002371)"
690809,2022266N12294,NA,GM,Ian,TS,2022,9,28,1664424000000,26.0,-82.7,140,937,"LINESTRING (-82.6999511720393 26.0000000002371, -82.6999511720393 26.29999923725)"
690810,2022266N12294,NA,GM,Ian,TS,2022,9,28,1664424000000,26.3,-82.7,138,938,"LINESTRING (-82.6999511720393 26.29999923725, -82.4000244138222 26.600000381476)"
690811,2022266N12294,NA,GM,Ian,TS,2022,9,28,1664424000000,26.6,-82.4,135,938,"LINESTRING (-82.4000244138222 26.600000381476, -82.1999511720091 26.700000762971)"
690812,2022266N12294,NA,GM,Ian,TS,2022,9,28,1664424000000,26.7,-82.2,130,941,"LINESTRING (-82.1999511720091 26.700000762971, -81.9999999995649 26.7999992374385)"
690813,2022266N12294,NA,NA,Ian,TS,2022,9,28,1664424000000,26.8,-82.0,125,945,"LINESTRING (-81.9999999995649 26.7999992374385, -81.9899902340507 26.7999992374385)"
690814,2022266N12294,NA,NA,Ian,TS,2022,9,28,1664424000000,26.8,-81.99,122,947,"LINESTRING (-81.9899902340507 26.7999992374385, -81.6999511719789 27.2000007630322)"
690815,2022266N12294,NA,NA,Ian,TS,2022,9,29,1664510400000,27.2,-81.7,100,960,"LINESTRING (-81.6999511719789 27.2000007630322, -81.4000244137618 27.5000000002788)"
690816,2022266N12294,NA,NA,Ian,TS,2022,9,29,1664510400000,27.5,-81.4,83,973,"LINESTRING (-81.4000244137618 27.5000000002788, -81.0999755861757 27.7000007629799)"
690817,2022266N12294,NA,NA,Ian,TS,2022,9,29,1664510400000,27.7,-81.1,65,985,"LINESTRING (-81.0999755861757 27.7000007629799, -80.8000488279587 28.0000000003889)"
690818,2022266N12294,NA,NA,Ian,TS,2022,9,29,1664510400000,28.0,-80.8,63,986,"LINESTRING (-80.8000488279587 28.0000000003889, -80.5999755861455 28.3999996183616)"
690819,2022266N12294,NA,NA,Ian,TS,2022,9,29,1664510400000,28.4,-80.6,60,987,"LINESTRING (-80.5999755861455 28.3999996183616, -80.4000244137014 28.6000003813955)"
690820,2022266N12294,NA,NA,Ian,TS,2022,9,29,1664510400000,28.6,-80.4,63,987,"LINESTRING (-80.4000244137014 28.6000003813955, -80.0999755861153 28.8999996187255)"
690821,2022266N12294,NA,NA,Ian,TS,2022,9,29,1664510400000,28.9,-80.1,65,986,"LINESTRING (-80.0999755861153 28.8999996187255, -79.699951171858 29.2000007632497)"
690822,2022266N12294,NA,NA,Ian,TS,2022,9,29,1664510400000,29.2,-79.7,68,986,"LINESTRING (-79.699951171858 29.2000007632497, -79.4000244136409 29.6000003816503)"
690823,2022266N12294,NA,NA,Ian,TS,2022,9,30,1664596800000,29.6,-79.4,70,986,"LINESTRING (-79.4000244136409 29.6000003816503, -79.1999511718278 29.8999996188065)"
690824,2022266N12294,NA,NA,Ian,TS,2022,9,30,1664596800000,29.9,-79.2,73,985,"LINESTRING (-79.1999511718278 29.8999996188065, -79.0999755860549 30.2999992372501)"
690825,2022266N12294,NA,NA,Ian,TS,2022,9,30,1664596800000,30.3,-79.1,75,984,"LINESTRING (-79.0999755860549 30.2999992372501, -79.000000000282 30.7999992366753)"
690826,2022266N12294,NA,NA,Ian,TS,2022,9,30,1664596800000,30.8,-79.0,75,982,"LINESTRING (-79.000000000282 30.7999992366753, -79.000000000282 31.4999999997112)"
690827,2022266N12294,NA,NA,Ian,TS,2022,9,30,1664596800000,31.5,-79.0,75,980,"LINESTRING (-79.000000000282 31.4999999997112, -79.0999755860549 32.7000007626855)"
690828,2022266N12294,NA,NA,Ian,TS,2022,9,30,1664596800000,32.7,-79.1,73,979,"LINESTRING (-79.0999755860549 32.7000007626855, -79.1999511718278 33.2999992371276)"
690829,2022266N12294,NA,NA,Ian,TS,2022,9,30,1664596800000,33.3,-79.2,70,978,"LINESTRING (-79.1999511718278 33.2999992371276, -79.1899414063136 33.2999992371276)"
690830,2022266N12294,NA,NA,Ian,TS,2022,9,30,1664596800000,33.3,-79.19,70,978,"LINESTRING (-79.1899414063136 33.2999992371276, -79.1999511718278 33.7000007629077)"
690831,2022266N12294,NA,NA,Ian,TS,2022,9,30,1664596800000,33.7,-79.2,60,984,"LINESTRING (-79.1999511718278 33.7000007629077, -79.300048827868 34.4000015258547)"
690832,2022266N12294,NA,NA,Ian,ET,2022,10,1,1664683200000,34.4,-79.3,50,990,"LINESTRING (-79.300048827868 34.4000015258547, -79.5000000003122 34.9000015255793)"
690833,2022266N12294,NA,NA,Ian,ET,2022,10,1,1664683200000,34.9,-79.5,40,995,"LINESTRING (-79.5000000003122 34.9000015255793, -79.699951171858 35.2999992372585)"
690834,2022266N17341,NA,NA,Hermine,DS,2022,9,23,1663992000000,16.6,-19.4,30,1005,"LINESTRING (-19.4000244145071 16.6000003812467, -19.6999511718258 17.0000000001936)"
690835,2022266N17341,NA,NA,Hermine,DS,2022,9,23,1663992000000,17.0,-19.7,30,1005,"LINESTRING (-19.6999511718258 17.0000000001936, -19.9000244136389 17.3999996185845)"
690836,2022266N17341,NA,NA,Hermine,TS,2022,9,23,1663992000000,17.4,-19.9,30,1004,"LINESTRING (-19.9000244136389 17.3999996185845, -20.0999755860831 17.7999992371386)"
690837,2022266N17341,NA,NA,Hermine,TS,2022,9,23,1663992000000,17.8,-20.1,33,1004,"LINESTRING (-20.0999755860831 17.7999992371386, -20.3000488278962 18.1000003812774)"
690838,2022266N17341,NA,NA,Hermine,TS,2022,9,23,1663992000000,18.1,-20.3,35,1003,"LINESTRING (-20.3000488278962 18.1000003812774, -20.5000000003404 18.399999618695)"
690839,2022266N17341,NA,NA,Hermine,TS,2022,9,23,1663992000000,18.4,-20.5,35,1003,"LINESTRING (-20.5000000003404 18.399999618695, -20.6999511718862 18.7000007633111)"
690840,2022266N17341,NA,NA,Hermine,TS,2022,9,24,1664078400000,18.7,-20.7,35,1003,"LINESTRING (-20.6999511718862 18.7000007633111, -20.8000488279265 19.0000000001198)"
690841,2022266N17341,NA,NA,Hermine,TS,2022,9,24,1664078400000,19.0,-20.8,35,1004,"LINESTRING (-20.8000488279265 19.0000000001198, -20.9000244136994 19.3999996182436)"
690842,2022266N17341,NA,NA,Hermine,TS,2022,9,24,1664078400000,19.4,-20.9,35,1004,"LINESTRING (-20.9000244136994 19.3999996182436, -20.9000244136994 19.7999992373618)"
690843,2022266N17341,NA,NA,Hermine,TS,2022,9,24,1664078400000,19.8,-20.9,33,1005,"LINESTRING (-20.9000244136994 19.7999992373618, -20.9000244136994 20.2999992366866)"
690844,2022266N17341,NA,NA,Hermine,TS,2022,9,24,1664078400000,20.3,-20.9,30,1005,"LINESTRING (-20.9000244136994 20.2999992366866, -20.8000488279265 20.7999992373411)"
690845,2022266N17341,NA,NA,Hermine,TS,2022,9,24,1664078400000,20.8,-20.8,30,1006,"LINESTRING (-20.8000488279265 20.7999992373411, -20.6999511718862 21.3999996183591)"
690846,2022266N17341,NA,NA,Hermine,TS,2022,9,24,1664078400000,21.4,-20.7,30,1006,"LINESTRING (-20.6999511718862 21.3999996183591, -20.5999755861133 21.8999996185335)"
690847,2022266N17341,NA,NA,Hermine,TS,2022,9,24,1664078400000,21.9,-20.6,30,1006,"LINESTRING (-20.5999755861133 21.8999996185335, -20.5000000003404 22.3999996187733)"
690848,2022266N17341,NA,NA,Hermine,DS,2022,9,25,1664164800000,22.4,-20.5,30,1006,"LINESTRING (-20.5000000003404 22.3999996187733, -20.4000244136692 22.7999992374046)"
690849,2022266N17341,NA,NA,Hermine,DS,2022,9,25,1664164800000,22.8,-20.4,28,1007,"LINESTRING (-20.4000244136692 22.7999992374046, -20.3000488278962 23.1000003817276)"
690850,2022266N17341,NA,NA,Hermine,DS,2022,9,25,1664164800000,23.1,-20.3,25,1007,"LINESTRING (-20.3000488278962 23.1000003817276, -20.199951171856 23.3999996184661)"
690851,2022266N17341,NA,NA,Hermine,DS,2022,9,25,1664164800000,23.4,-20.2,25,1007,"LINESTRING (-20.199951171856 23.3999996184661, -20.0999755860831 23.7000007631849)"
690852,2022266N17341,NA,NA,Hermine,DS,2022,9,25,1664164800000,23.7,-20.1,25,1007,"LINESTRING (-20.0999755860831 23.7000007631849, -20.0000000003102 23.8999996181619)"
690853,2022266N17341,NA,NA,Hermine,DS,2022,9,25,1664164800000,23.9,-20.0,25,1008,"LINESTRING (-20.0000000003102 23.8999996181619, -19.800048827866 24.1000003813357)"
690854,2022266N17341,NA,NA,Hermine,DS,2022,9,25,1664164800000,24.1,-19.8,25,1008,"LINESTRING (-19.800048827866 24.1000003813357, -19.5999755860529 24.2999992368274)"
690855,2022266N17341,NA,NA,Hermine,DS,2022,9,25,1664164800000,24.3,-19.6,25,1008,"LINESTRING (-19.5999755860529 24.2999992368274, -19.4000244145071 24.6000003812577)"
691024,2022270N14324,NA,NA,Unnamed,DS,2022,9,26,1664251200000,13.8,-35.8,25,1009,"LINESTRING (-35.8000488279345 13.8000001903407, -35.5999755861214 13.6999998096696)"
691025,2022270N14324,NA,NA,Unnamed,DS,2022,9,26,1664251200000,13.7,-35.6,25,1009,"LINESTRING (-35.5999755861214 13.6999998096696, -35.4000244136772 13.6000003815828)"
691026,2022270N14324,NA,NA,Unnamed,DS,2022,9,27,1664337600000,13.6,-35.4,25,1009,"LINESTRING (-35.4000244136772 13.6000003815828, -35.1999511718641 13.6000003815828)"
691027,2022270N14324,NA,NA,Unnamed,DS,2022,9,27,1664337600000,13.6,-35.2,25,1009,"LINESTRING (-35.1999511718641 13.6000003815828, -35.0000000003182 13.6000003815828)"
691028,2022270N14324,NA,NA,Unnamed,DS,2022,9,27,1664337600000,13.6,-35.0,25,1009,"LINESTRING (-35.0000000003182 13.6000003815828, -34.8000488278741 13.6999998096696)"
691029,2022270N14324,NA,NA,Unnamed,DS,2022,9,27,1664337600000,13.7,-34.8,25,1009,"LINESTRING (-34.8000488278741 13.6999998096696, -34.6999511718338 13.8000001903407)"
691030,2022270N14324,NA,NA,Unnamed,DS,2022,9,27,1664337600000,13.8,-34.7,25,1009,"LINESTRING (-34.6999511718338 13.8000001903407, -34.5999755860609 13.8999996188537)"
691031,2022270N14324,NA,NA,Unnamed,DS,2022,9,27,1664337600000,13.9,-34.6,25,1009,"LINESTRING (-34.5999755860609 13.8999996188537, -34.500000000288 14.1000003816827)"
691032,2022270N14324,NA,NA,Unnamed,DS,2022,9,27,1664337600000,14.1,-34.5,25,1009,"LINESTRING (-34.500000000288 14.1000003816827, -34.4000244136168 14.3000001906163)"
691033,2022270N14324,NA,NA,Unnamed,DS,2022,9,27,1664337600000,14.3,-34.4,28,1009,"LINESTRING (-34.4000244136168 14.3000001906163, -34.3000488278439 14.499999999936)"
691034,2022270N14324,NA,NA,Unnamed,TS,2022,9,28,1664424000000,14.5,-34.3,30,1008,"LINESTRING (-34.3000488278439 14.499999999936, -34.1999511718036 14.8000001909962)"
691035,2022270N14324,NA,NA,Unnamed,TS,2022,9,28,1664424000000,14.8,-34.2,30,1008,"LINESTRING (-34.1999511718036 14.8000001909962, -34.1999511718036 15.1000003813459)"
691036,2022270N14324,NA,NA,Unnamed,TS,2022,9,28,1664424000000,15.1,-34.2,30,1008,"LINESTRING (-34.1999511718036 15.1000003813459, -34.1999511718036 15.3999996183638)"
691037,2022270N14324,NA,NA,Unnamed,TS,2022,9,28,1664424000000,15.4,-34.2,28,1009,"LINESTRING (-34.1999511718036 15.3999996183638, -34.3000488278439 15.6999998089531)"
691038,2022270N14324,NA,NA,Unnamed,TS,2022,9,28,1664424000000,15.7,-34.3,25,1009,"LINESTRING (-34.3000488278439 15.6999998089531, -34.500000000288 16.0000000003688)"
691039,2022270N14324,NA,NA,Unnamed,TS,2022,9,28,1664424000000,16.0,-34.5,25,1009,"LINESTRING (-34.500000000288 16.0000000003688, -34.6999511718338 16.2000007632744)"
691040,2022270N14324,NA,NA,Unnamed,TS,2022,9,28,1664424000000,16.2,-34.7,25,1009,"LINESTRING (-34.6999511718338 16.2000007632744, -34.900024413647 16.3999996184226)"
691041,2022270N14324,NA,NA,Unnamed,TS,2022,9,28,1664424000000,16.4,-34.9,25,1009,"LINESTRING (-34.900024413647 16.3999996184226, -35.1999511718641 16.7000007632677)"
691042,2022270N14324,NA,NA,Unnamed,TS,2022,9,29,1664510400000,16.7,-35.2,25,1009,"LINESTRING (-35.1999511718641 16.7000007632677, -35.5999755861214 17.1000003812609)"
691043,2022270N14324,NA,NA,Unnamed,TS,2022,9,29,1664510400000,17.1,-35.6,25,1009,"LINESTRING (-35.5999755861214 17.1000003812609, -36.0000000003787 17.499999999791)"
691044,2022270N14324,NA,NA,Unnamed,TS,2022,9,29,1664510400000,17.5,-36.0,25,1009,"LINESTRING (-36.0000000003787 17.499999999791, -36.4000244137376 17.8999996181107)"
691045,2022270N14324,NA,NA,Unnamed,TS,2022,9,29,1664510400000,17.9,-36.4,25,1009,"LINESTRING (-36.4000244137376 17.8999996181107, -36.9000244137678 18.2999992368814)"
691046,2022272N14258,EP,MM,Orlene,TS,2022,9,28,1664424000000,13.8,-102.3,30,1007,"LINESTRING (-102.300048828359 13.8000001903407, -102.699951171451 13.8999996188537)"
691047,2022272N14258,EP,MM,Orlene,TS,2022,9,28,1664424000000,13.9,-102.7,33,1007,"LINESTRING (-102.699951171451 13.8999996188537, -103.199951171481 14.1000003816827)"
691048,2022272N14258,EP,MM,Orlene,TS,2022,9,29,1664510400000,14.1,-103.2,35,1006,"LINESTRING (-103.199951171481 14.1000003816827, -103.80004882845 14.3000001906163)"
691049,2022272N14258,EP,MM,Orlene,TS,2022,9,29,1664510400000,14.3,-103.8,38,1005,"LINESTRING (-103.80004882845 14.3000001906163, -104.400024414253 14.499999999936)"
691050,2022272N14258,EP,MM,Orlene,TS,2022,9,29,1664510400000,14.5,-104.4,40,1004,"LINESTRING (-104.400024414253 14.499999999936, -104.900024414283 14.6999998095738)"
691051,2022272N14258,EP,MM,Orlene,TS,2022,9,29,1664510400000,14.7,-104.9,40,1004,"LINESTRING (-104.900024414283 14.6999998095738, -105.400024414314 14.8999996188863)"
691052,2022272N14258,EP,MM,Orlene,TS,2022,9,29,1664510400000,14.9,-105.4,40,1004,"LINESTRING (-105.400024414314 14.8999996188863, -105.699951171632 14.9999999999315)"
691053,2022272N14258,EP,MM,Orlene,TS,2022,9,29,1664510400000,15.0,-105.7,43,1003,"LINESTRING (-105.699951171632 14.9999999999315, -106.000000000117 15.1000003813459)"
691054,2022272N14258,EP,MM,Orlene,TS,2022,9,29,1664510400000,15.1,-106.0,45,1002,"LINESTRING (-106.000000000117 15.1000003813459, -106.300048827703 15.1999998096178)"
691055,2022272N14258,EP,MM,Orlene,TS,2022,9,29,1664510400000,15.2,-106.3,45,1002,"LINESTRING (-106.300048827703 15.1999998096178, -106.500000000147 15.3000001907773)"
691056,2022272N14258,EP,MM,Orlene,TS,2022,9,30,1664596800000,15.3,-106.5,45,1002,"LINESTRING (-106.500000000147 15.3000001907773, -106.59997558592 15.3999996183638)"
691057,2022272N14258,EP,MM,Orlene,TS,2022,9,30,1664596800000,15.4,-106.6,48,1001,"LINESTRING (-106.59997558592 15.3999996183638, -106.699951171693 15.6000003818445)"
691058,2022272N14258,EP,MM,Orlene,TS,2022,9,30,1664596800000,15.6,-106.7,50,999,"LINESTRING (-106.699951171693 15.6000003818445, -106.800048827733 15.6999998089531)"
691059,2022272N14258,EP,MM,Orlene,TS,2022,9,30,1664596800000,15.7,-106.8,50,999,"LINESTRING (-106.800048827733 15.6999998089531, -106.800048827733 15.8999996181267)"
691060,2022272N14258,EP,MM,Orlene,TS,2022,9,30,1664596800000,15.9,-106.8,50,998,"LINESTRING (-106.800048827733 15.8999996181267, -106.900024414404 16.1000003815856)"
691061,2022272N14258,EP,MM,Orlene,TS,2022,9,30,1664596800000,16.1,-106.9,50,998,"LINESTRING (-106.900024414404 16.1000003815856, -106.900024414404 16.299999237158)"
691062,2022272N14258,EP,MM,Orlene,TS,2022,9,30,1664596800000,16.3,-106.9,50,997,"LINESTRING (-106.900024414404 16.299999237158, -107.000000000177 16.5000000004248)"
691063,2022272N14258,EP,MM,Orlene,TS,2022,9,30,1664596800000,16.5,-107.0,53,996,"LINESTRING (-107.000000000177 16.5000000004248, -107.000000000177 16.7000007632677)"
691064,2022272N14258,EP,MM,Orlene,TS,2022,10,1,1664683200000,16.7,-107.0,55,994,"LINESTRING (-107.000000000177 16.7000007632677, -107.000000000177 16.899999618424)"
691065,2022272N14258,EP,MM,Orlene,TS,2022,10,1,1664683200000,16.9,-107.0,58,993,"LINESTRING (-107.000000000177 16.899999618424, -107.000000000177 17.1000003812609)"
691066,2022272N14258,EP,MM,Orlene,TS,2022,10,1,1664683200000,17.1,-107.0,60,991,"LINESTRING (-107.000000000177 17.1000003812609, -107.000000000177 17.2999992366375)"
691067,2022272N14258,EP,MM,Orlene,TS,2022,10,1,1664683200000,17.3,-107.0,63,989,"LINESTRING (-107.000000000177 17.2999992366375, -107.000000000177 17.3999996185845)"
691068,2022272N14258,EP,MM,Orlene,TS,2022,10,1,1664683200000,17.4,-107.0,65,987,"LINESTRING (-107.000000000177 17.3999996185845, -107.09997558595 17.499999999791)"
691069,2022272N14258,EP,MM,Orlene,TS,2022,10,1,1664683200000,17.5,-107.1,70,983,"LINESTRING (-107.09997558595 17.499999999791, -107.09997558595 17.7000007626176)"
691070,2022272N14258,EP,MM,Orlene,TS,2022,10,1,1664683200000,17.7,-107.1,75,979,"LINESTRING (-107.09997558595 17.7000007626176, -107.09997558595 17.8999996181107)"
691071,2022272N14258,EP,MM,Orlene,TS,2022,10,1,1664683200000,17.9,-107.1,83,975,"LINESTRING (-107.09997558595 17.8999996181107, -107.000000000177 18.1000003812774)"
691072,2022272N14258,EP,MM,Orlene,TS,2022,10,2,1664769600000,18.1,-107.0,90,970,"LINESTRING (-107.000000000177 18.1000003812774, -106.900024414404 18.2999992368814)"
691073,2022272N14258,EP,MM,Orlene,TS,2022,10,2,1664769600000,18.3,-106.9,98,966,"LINESTRING (-106.900024414404 18.2999992368814, -106.900024414404 18.6000003816104)"
691074,2022272N14258,EP,MM,Orlene,TS,2022,10,2,1664769600000,18.6,-106.9,105,961,"LINESTRING (-106.900024414404 18.6000003816104, -106.900024414404 18.899999618207)"
691075,2022272N14258,EP,MM,Orlene,TS,2022,10,2,1664769600000,18.9,-106.9,110,958,"LINESTRING (-106.900024414404 18.899999618207, -106.900024414404 19.2999992368073)"
691076,2022272N14258,EP,MM,Orlene,TS,2022,10,2,1664769600000,19.3,-106.9,115,954,"LINESTRING (-106.900024414404 19.2999992368073, -107.000000000177 19.600000381134)"
691077,2022272N14258,EP,MM,Orlene,TS,2022,10,2,1664769600000,19.6,-107.0,108,963,"LINESTRING (-107.000000000177 19.600000381134, -107.000000000177 20.0000000001039)"
691078,2022272N14258,EP,MM,Orlene,TS,2022,10,2,1664769600000,20.0,-107.0,100,972,"LINESTRING (-107.000000000177 20.0000000001039, -106.900024414404 20.3999996187472)"
691079,2022272N14258,EP,MM,Orlene,TS,2022,10,2,1664769600000,20.4,-106.9,98,973,"LINESTRING (-106.900024414404 20.3999996187472, -106.800048827733 20.7999992373411)"
691080,2022272N14258,EP,MM,Orlene,TS,2022,10,3,1664856000000,20.8,-106.8,95,974,"LINESTRING (-106.800048827733 20.7999992373411, -106.699951171693 21.2000007627649)"
691081,2022272N14258,EP,MM,Orlene,TS,2022,10,3,1664856000000,21.2,-106.7,90,975,"LINESTRING (-106.699951171693 21.2000007627649, -106.59997558592 21.7000007630682)"
691082,2022272N14258,EP,MM,Orlene,TS,2022,10,3,1664856000000,21.7,-106.6,85,976,"LINESTRING (-106.59997558592 21.7000007630682, -106.400024414374 22.2000007631004)"
691083,2022272N14258,EP,MM,Orlene,TS,2022,10,3,1664856000000,22.2,-106.4,80,980,"LINESTRING (-106.400024414374 22.2000007631004, -106.199951171663 22.6000003810848)"
691084,2022272N14258,EP,MM,Orlene,TS,2022,10,3,1664856000000,22.6,-106.2,75,983,"LINESTRING (-106.199951171663 22.6000003810848, -106.09997558589 22.8999996185851)"
691085,2022272N14258,EP,MM,Orlene,TS,2022,10,3,1664856000000,22.9,-106.1,70,990,"LINESTRING (-106.09997558589 22.8999996185851, -106.089965820376 22.8999996185851)"
691086,2022272N14258,EP,MM,Orlene,TS,2022,10,3,1664856000000,22.9,-106.09,67,991,"LINESTRING (-106.089965820376 22.8999996185851, -106.000000000117 23.2000007626287)"
691087,2022276N15249,EP,MM,Paine,TS,2022,10,3,1664856000000,14.9,-111.5,30,1007,"LINESTRING (-111.500000000449 14.8999996188863, -111.599975586222 15.1999998096178)"
691088,2022276N15249,EP,MM,Paine,TS,2022,10,3,1664856000000,15.2,-111.6,30,1007,"LINESTRING (-111.599975586222 15.1999998096178, -111.699951171995 15.3999996183638)"
